aspect_id,judge,score
242f90a75c,J1,-1.0
242f90a75c,J2,-2.0
242f90a75c,J3,-2.0
242f90a75c,J4,-1.0
242f90a75c,J5,-2.0
242f90a75c,J6,-1.0
242f90a75c,J7,-1.0
242f90a75c,J8,-1.0
242f90a75c,J9,-2.0
243e0dd37e,J1,0.0
243e0dd37e,J2,-2.0
243e0dd37e,J3,-1.0
243e0dd37e,J4,0.0
243e0dd37e,J5,-1.0
243e0dd37e,J6,-1.0
243e0dd37e,J7,-2.0
243e0dd37e,J8,-1.0
243e0dd37e,J9,-1.0
24502416ed,J1,7.5
24502416ed,J2,7.5
24502416ed,J3,6.5
24502416ed,J4,7.5
24502416ed,J5,7.75
24502416ed,J6,7.5
24502416ed,J7,7.75
24502416ed,J8,7.25
24502416ed,J9,7.25
24ba656b4a,J1,0.0
24ba656b4a,J2,0.0
24ba656b4a,J3,0.0
24ba656b4a,J4,0.0
24ba656b4a,J5,0.0
24ba656b4a,J6,0.0
24ba656b4a,J7,-1.0
24ba656b4a,J8,1.0
24ba656b4a,J9,0.0
24e3a51c72,J1,2.0
24e3a51c72,J2,2.0
24e3a51c72,J3,2.0
24e3a51c72,J4,3.0
24e3a51c72,J5,2.0
24e3a51c72,J6,2.0
24e3a51c72,J7,2.0
24e3a51c72,J8,2.0
24e3a51c72,J9,3.0
24e417858c,J1,3.0
24e417858c,J2,1.0
24e417858c,J3,1.0
24e417858c,J4,2.0
24e417858c,J5,2.0
24e417858c,J6,1.0
24e417858c,J7,2.0
24e417858c,J8,2.0
24e417858c,J9,2.0
24ee557fc5,J1,8.75
24ee557fc5,J2,9.25
24ee557fc5,J3,9.25
24ee557fc5,J4,9.25
24ee557fc5,J5,9.25
24ee557fc5,J6,9.5
24ee557fc5,J7,9.0
24ee557fc5,J8,9.25
24ee557fc5,J9,9.25
24f3053e13,J1,2.0
24f3053e13,J2,2.0
24f3053e13,J3,2.0
24f3053e13,J4,1.0
24f3053e13,J5,1.0
24f3053e13,J6,1.0
24f3053e13,J7,2.0
24f3053e13,J8,2.0
24f3053e13,J9,2.0
2501d7fff0,J1,7.5
2501d7fff0,J2,6.5
2501d7fff0,J3,7.25
2501d7fff0,J4,7.0
2501d7fff0,J5,8.0
2501d7fff0,J6,7.0
2501d7fff0,J7,7.75
2501d7fff0,J8,6.75
2501d7fff0,J9,7.0
250c827687,J1,7.75
250c827687,J2,7.25
250c827687,J3,8.25
250c827687,J4,7.5
250c827687,J5,8.25
250c827687,J6,7.25
250c827687,J7,8.0
250c827687,J8,7.75
250c827687,J9,7.25
2513580eb8,J1,1.0
2513580eb8,J2,1.0
2513580eb8,J3,2.0
2513580eb8,J4,1.0
2513580eb8,J5,0.0
2513580eb8,J6,1.0
2513580eb8,J7,0.0
2513580eb8,J8,0.0
2513580eb8,J9,2.0
2529dbbe4a,J1,1.0
2529dbbe4a,J2,1.0
2529dbbe4a,J3,1.0
2529dbbe4a,J4,1.0
2529dbbe4a,J5,1.0
2529dbbe4a,J6,1.0
2529dbbe4a,J7,0.0
2529dbbe4a,J8,1.0
2529dbbe4a,J9,0.0
25378f9158,J1,2.0
25378f9158,J2,1.0
25378f9158,J3,2.0
25378f9158,J4,2.0
25378f9158,J5,2.0
25378f9158,J6,1.0
25378f9158,J7,3.0
25378f9158,J8,1.0
25378f9158,J9,1.0
254063c93b,J1,1.0
254063c93b,J2,2.0
254063c93b,J3,1.0
254063c93b,J4,1.0
254063c93b,J5,2.0
254063c93b,J6,1.0
254063c93b,J7,1.0
254063c93b,J8,1.0
254063c93b,J9,1.0
2558d81c5c,J1,7.75
2558d81c5c,J2,7.75
2558d81c5c,J3,7.25
2558d81c5c,J4,7.0
2558d81c5c,J5,7.5
2558d81c5c,J6,7.75
2558d81c5c,J7,7.75
2558d81c5c,J8,7.5
2558d81c5c,J9,7.0
255be3fc4f,J1,1.0
255be3fc4f,J2,2.0
255be3fc4f,J3,1.0
255be3fc4f,J4,1.0
255be3fc4f,J5,0.0
255be3fc4f,J6,1.0
255be3fc4f,J7,1.0
255be3fc4f,J8,1.0
255be3fc4f,J9,1.0
256d4307ac,J1,2.0
256d4307ac,J2,3.0
256d4307ac,J3,2.0
256d4307ac,J4,3.0
256d4307ac,J5,2.0
256d4307ac,J6,2.0
256d4307ac,J7,3.0
256d4307ac,J8,3.0
256d4307ac,J9,3.0
257aec5a78,J1,2.0
257aec5a78,J2,1.0
257aec5a78,J3,1.0
257aec5a78,J4,1.0
257aec5a78,J5,1.0
257aec5a78,J6,0.0
257aec5a78,J7,2.0
257aec5a78,J8,1.0
257aec5a78,J9,1.0
257d0feca1,J1,10.0
257d0feca1,J2,9.75
257d0feca1,J3,10.0
257d0feca1,J4,9.75
257d0feca1,J5,9.5
257d0feca1,J6,9.75
257d0feca1,J7,9.5
257d0feca1,J8,9.5
257d0feca1,J9,9.25
258b8a4852,J1,1.0
258b8a4852,J2,1.0
258b8a4852,J3,1.0
258b8a4852,J4,1.0
258b8a4852,J5,2.0
258b8a4852,J6,1.0
258b8a4852,J7,0.0
258b8a4852,J8,1.0
258b8a4852,J9,2.0
2590bd6d7e,J1,2.0
2590bd6d7e,J2,2.0
2590bd6d7e,J3,2.0
2590bd6d7e,J4,3.0
2590bd6d7e,J5,3.0
2590bd6d7e,J6,3.0
2590bd6d7e,J7,2.0
2590bd6d7e,J8,3.0
2590bd6d7e,J9,3.0
25b73fc8c2,J1,8.25
25b73fc8c2,J2,9.0
25b73fc8c2,J3,8.5
25b73fc8c2,J4,8.75
25b73fc8c2,J5,8.75
25b73fc8c2,J6,8.75
25b73fc8c2,J7,9.25
25b73fc8c2,J8,8.75
25b73fc8c2,J9,9.0
260bbd186a,J1,7.25
260bbd186a,J2,7.5
260bbd186a,J3,7.5
260bbd186a,J4,7.75
260bbd186a,J5,7.5
260bbd186a,J6,8.0
260bbd186a,J7,7.5
260bbd186a,J8,7.5
260bbd186a,J9,7.5
26155e882c,J1,-1.0
26155e882c,J2,-1.0
26155e882c,J3,-1.0
26155e882c,J4,-1.0
26155e882c,J5,-1.0
26155e882c,J6,-1.0
26155e882c,J7,-1.0
26155e882c,J8,0.0
26155e882c,J9,-1.0
2617026606,J1,-1.0
2617026606,J2,-1.0
2617026606,J3,-2.0
2617026606,J4,-1.0
2617026606,J5,-2.0
2617026606,J6,-1.0
2617026606,J7,-1.0
2617026606,J8,-1.0
2617026606,J9,-1.0
263558b9e8,J1,-1.0
263558b9e8,J2,0.0
263558b9e8,J3,-1.0
263558b9e8,J4,-1.0
263558b9e8,J5,-2.0
263558b9e8,J6,-1.0
263558b9e8,J7,1.0
263558b9e8,J8,1.0
263558b9e8,J9,-1.0
265d786b57,J1,8.25
265d786b57,J2,8.25
265d786b57,J3,8.0
265d786b57,J4,8.75
265d786b57,J5,8.0
265d786b57,J6,7.5
265d786b57,J7,8.0
265d786b57,J8,8.25
265d786b57,J9,8.25
26798e80a1,J1,1.0
26798e80a1,J2,0.0
26798e80a1,J3,0.0
26798e80a1,J4,1.0
26798e80a1,J5,1.0
26798e80a1,J6,1.0
26798e80a1,J7,1.0
26798e80a1,J8,0.0
26798e80a1,J9,0.0
2698bd95ce,J1,1.0
2698bd95ce,J2,1.0
2698bd95ce,J3,1.0
2698bd95ce,J4,2.0
2698bd95ce,J5,2.0
2698bd95ce,J6,1.0
2698bd95ce,J7,0.0
2698bd95ce,J8,2.0
2698bd95ce,J9,2.0
26b7023d11,J1,1.0
26b7023d11,J2,1.0
26b7023d11,J3,2.0
26b7023d11,J4,1.0
26b7023d11,J5,0.0
26b7023d11,J6,1.0
26b7023d11,J7,2.0
26b7023d11,J8,0.0
26b7023d11,J9,1.0
26e1abd408,J1,0.0
26e1abd408,J2,0.0
26e1abd408,J3,0.0
26e1abd408,J4,0.0
26e1abd408,J5,0.0
26e1abd408,J6,0.0
26e1abd408,J7,0.0
26e1abd408,J8,-1.0
26e1abd408,J9,0.0
26f7f5eb3a,J1,6.75
26f7f5eb3a,J2,7.5
26f7f5eb3a,J3,6.75
26f7f5eb3a,J4,6.75
26f7f5eb3a,J5,7.5
26f7f5eb3a,J6,7.5
26f7f5eb3a,J7,7.25
26f7f5eb3a,J8,6.25
26f7f5eb3a,J9,6.25
270f790eda,J1,1.0
270f790eda,J2,1.0
270f790eda,J3,2.0
270f790eda,J4,2.0
270f790eda,J5,1.0
270f790eda,J6,1.0
270f790eda,J7,1.0
270f790eda,J8,2.0
270f790eda,J9,1.0
2714d4ecb8,J1,7.75
2714d4ecb8,J2,8.5
2714d4ecb8,J3,8.75
2714d4ecb8,J4,8.0
2714d4ecb8,J5,7.75
2714d4ecb8,J6,8.5
2714d4ecb8,J7,8.75
2714d4ecb8,J8,8.5
2714d4ecb8,J9,7.75
271530b36e,J1,5.5
271530b36e,J2,5.25
271530b36e,J3,7.25
271530b36e,J4,6.25
271530b36e,J5,6.0
271530b36e,J6,6.25
271530b36e,J7,7.0
271530b36e,J8,6.5
271530b36e,J9,6.75
273eaff34d,J1,7.75
273eaff34d,J2,7.75
273eaff34d,J3,8.5
273eaff34d,J4,8.5
273eaff34d,J5,8.25
273eaff34d,J6,8.25
273eaff34d,J7,8.25
273eaff34d,J8,8.25
273eaff34d,J9,9.0
275e1b2bf0,J1,1.0
275e1b2bf0,J2,1.0
275e1b2bf0,J3,1.0
275e1b2bf0,J4,2.0
275e1b2bf0,J5,1.0
275e1b2bf0,J6,0.0
275e1b2bf0,J7,1.0
275e1b2bf0,J8,1.0
275e1b2bf0,J9,1.0
2766eee1f4,J1,1.0
2766eee1f4,J2,1.0
2766eee1f4,J3,1.0
2766eee1f4,J4,1.0
2766eee1f4,J5,2.0
2766eee1f4,J6,2.0
2766eee1f4,J7,1.0
2766eee1f4,J8,2.0
2766eee1f4,J9,1.0
27a3f17256,J1,-2.0
27a3f17256,J2,-3.0
27a3f17256,J3,-3.0
27a3f17256,J4,-3.0
27a3f17256,J5,-3.0
27a3f17256,J6,-3.0
27a3f17256,J7,-3.0
27a3f17256,J8,-3.0
27a3f17256,J9,-3.0
27bcd3d0ad,J1,2.0
27bcd3d0ad,J2,2.0
27bcd3d0ad,J3,1.0
27bcd3d0ad,J4,2.0
27bcd3d0ad,J5,2.0
27bcd3d0ad,J6,1.0
27bcd3d0ad,J7,2.0
27bcd3d0ad,J8,2.0
27bcd3d0ad,J9,2.0
27c2c31631,J1,1.0
27c2c31631,J2,1.0
27c2c31631,J3,2.0
27c2c31631,J4,2.0
27c2c31631,J5,1.0
27c2c31631,J6,0.0
27c2c31631,J7,2.0
27c2c31631,J8,1.0
27c2c31631,J9,1.0
27c8aeda4b,J1,6.0
27c8aeda4b,J2,5.75
27c8aeda4b,J3,6.25
27c8aeda4b,J4,5.25
27c8aeda4b,J5,5.25
27c8aeda4b,J6,5.75
27c8aeda4b,J7,5.5
27c8aeda4b,J8,5.75
27c8aeda4b,J9,5.25
27d0ea3030,J1,2.0
27d0ea3030,J2,3.0
27d0ea3030,J3,2.0
27d0ea3030,J4,3.0
27d0ea3030,J5,2.0
27d0ea3030,J6,2.0
27d0ea3030,J7,3.0
27d0ea3030,J8,3.0
27d0ea3030,J9,2.0
27fc6ba99a,J1,6.75
27fc6ba99a,J2,6.75
27fc6ba99a,J3,7.25
27fc6ba99a,J4,6.75
27fc6ba99a,J5,7.0
27fc6ba99a,J6,7.25
27fc6ba99a,J7,6.75
27fc6ba99a,J8,7.5
27fc6ba99a,J9,7.25
2806ee4492,J1,0.0
2806ee4492,J2,1.0
2806ee4492,J3,-1.0
2806ee4492,J4,1.0
2806ee4492,J5,1.0
2806ee4492,J6,0.0
2806ee4492,J7,1.0
2806ee4492,J8,0.0
2806ee4492,J9,0.0
2821358261,J1,0.0
2821358261,J2,1.0
2821358261,J3,0.0
2821358261,J4,0.0
2821358261,J5,0.0
2821358261,J6,0.0
2821358261,J7,0.0
2821358261,J8,1.0
2821358261,J9,0.0
28450c3d65,J1,2.0
28450c3d65,J2,2.0
28450c3d65,J3,3.0
28450c3d65,J4,3.0
28450c3d65,J5,2.0
28450c3d65,J6,1.0
28450c3d65,J7,2.0
28450c3d65,J8,2.0
28450c3d65,J9,2.0
2851e3a8cc,J1,3.0
2851e3a8cc,J2,2.0
2851e3a8cc,J3,2.0
2851e3a8cc,J4,2.0
2851e3a8cc,J5,2.0
2851e3a8cc,J6,2.0
2851e3a8cc,J7,2.0
2851e3a8cc,J8,2.0
2851e3a8cc,J9,3.0
285b437661,J1,9.75
285b437661,J2,9.5
285b437661,J3,10.0
285b437661,J4,10.0
285b437661,J5,9.5
285b437661,J6,10.0
285b437661,J7,10.0
285b437661,J8,10.0
285b437661,J9,10.0
286de45eee,J1,1.0
286de45eee,J2,0.0
286de45eee,J3,0.0
286de45eee,J4,0.0
286de45eee,J5,0.0
286de45eee,J6,0.0
286de45eee,J7,1.0
286de45eee,J8,1.0
286de45eee,J9,0.0
286eb530de,J1,-2.0
286eb530de,J2,-1.0
286eb530de,J3,-2.0
286eb530de,J4,-2.0
286eb530de,J5,-1.0
286eb530de,J6,-2.0
286eb530de,J7,-1.0
286eb530de,J8,-2.0
286eb530de,J9,-1.0
288ce1368d,J1,1.0
288ce1368d,J2,1.0
288ce1368d,J3,1.0
288ce1368d,J4,1.0
288ce1368d,J5,1.0
288ce1368d,J6,1.0
288ce1368d,J7,1.0
288ce1368d,J8,0.0
288ce1368d,J9,-1.0
28a7af8b65,J1,1.0
28a7af8b65,J2,1.0
28a7af8b65,J3,1.0
28a7af8b65,J4,1.0
28a7af8b65,J5,0.0
28a7af8b65,J6,0.0
28a7af8b65,J7,0.0
28a7af8b65,J8,0.0
28a7af8b65,J9,1.0
28aba0ab33,J1,1.0
28aba0ab33,J2,2.0
28aba0ab33,J3,1.0
28aba0ab33,J4,1.0
28aba0ab33,J5,1.0
28aba0ab33,J6,2.0
28aba0ab33,J7,3.0
28aba0ab33,J8,2.0
28aba0ab33,J9,1.0
28c44e4d80,J1,2.0
28c44e4d80,J2,2.0
28c44e4d80,J3,2.0
28c44e4d80,J4,2.0
28c44e4d80,J5,2.0
28c44e4d80,J6,1.0
28c44e4d80,J7,3.0
28c44e4d80,J8,2.0
28c44e4d80,J9,2.0
28fa3aed64,J1,2.0
28fa3aed64,J2,2.0
28fa3aed64,J3,2.0
28fa3aed64,J4,1.0
28fa3aed64,J5,2.0
28fa3aed64,J6,2.0
28fa3aed64,J7,2.0
28fa3aed64,J8,2.0
28fa3aed64,J9,1.0
28fb55f32b,J1,2.0
28fb55f32b,J2,2.0
28fb55f32b,J3,2.0
28fb55f32b,J4,2.0
28fb55f32b,J5,2.0
28fb55f32b,J6,2.0
28fb55f32b,J7,3.0
28fb55f32b,J8,3.0
28fb55f32b,J9,2.0
290eeb434d,J1,7.5
290eeb434d,J2,7.75
290eeb434d,J3,7.25
290eeb434d,J4,8.0
290eeb434d,J5,8.0
290eeb434d,J6,7.75
290eeb434d,J7,7.75
290eeb434d,J8,7.5
290eeb434d,J9,7.25
2910c5542d,J1,2.0
2910c5542d,J2,1.0
2910c5542d,J3,2.0
2910c5542d,J4,2.0
2910c5542d,J5,2.0
2910c5542d,J6,1.0
2910c5542d,J7,2.0
2910c5542d,J8,1.0
2910c5542d,J9,3.0
2928eb1d9d,J1,6.25
2928eb1d9d,J2,5.25
2928eb1d9d,J3,6.0
2928eb1d9d,J4,5.5
2928eb1d9d,J5,5.5
2928eb1d9d,J6,6.0
2928eb1d9d,J7,6.25
2928eb1d9d,J8,6.25
2928eb1d9d,J9,6.0
29301e84a4,J1,1.0
29301e84a4,J2,1.0
29301e84a4,J3,2.0
29301e84a4,J4,1.0
29301e84a4,J5,1.0
29301e84a4,J6,0.0
29301e84a4,J7,1.0
29301e84a4,J8,1.0
29301e84a4,J9,1.0
296299e71e,J1,3.0
296299e71e,J2,3.0
296299e71e,J3,2.0
296299e71e,J4,1.0
296299e71e,J5,3.0
296299e71e,J6,2.0
296299e71e,J7,3.0
296299e71e,J8,2.0
296299e71e,J9,3.0
2969ab0328,J1,3.0
2969ab0328,J2,3.0
2969ab0328,J3,3.0
2969ab0328,J4,3.0
2969ab0328,J5,2.0
2969ab0328,J6,2.0
2969ab0328,J7,2.0
2969ab0328,J8,3.0
2969ab0328,J9,3.0
29996996b2,J1,2.0
29996996b2,J2,3.0
29996996b2,J3,3.0
29996996b2,J4,2.0
29996996b2,J5,1.0
29996996b2,J6,2.0
29996996b2,J7,3.0
29996996b2,J8,2.0
29996996b2,J9,2.0
299b5d37bc,J1,0.0
299b5d37bc,J2,-1.0
299b5d37bc,J3,0.0
299b5d37bc,J4,0.0
299b5d37bc,J5,1.0
299b5d37bc,J6,0.0
299b5d37bc,J7,1.0
299b5d37bc,J8,1.0
299b5d37bc,J9,1.0
29b5d6760c,J1,8.75
29b5d6760c,J2,9.0
29b5d6760c,J3,9.25
29b5d6760c,J4,9.25
29b5d6760c,J5,9.0
29b5d6760c,J6,9.0
29b5d6760c,J7,8.75
29b5d6760c,J8,8.75
29b5d6760c,J9,8.75
29be47e333,J1,2.0
29be47e333,J2,2.0
29be47e333,J3,1.0
29be47e333,J4,2.0
29be47e333,J5,1.0
29be47e333,J6,1.0
29be47e333,J7,-1.0
29be47e333,J8,1.0
29be47e333,J9,2.0
29d3b93d03,J1,8.0
29d3b93d03,J2,7.0
29d3b93d03,J3,8.0
29d3b93d03,J4,7.0
29d3b93d03,J5,7.75
29d3b93d03,J6,7.5
29d3b93d03,J7,6.75
29d3b93d03,J8,7.75
29d3b93d03,J9,6.75
29e5c32d24,J1,1.0
29e5c32d24,J2,1.0
29e5c32d24,J3,1.0
29e5c32d24,J4,1.0
29e5c32d24,J5,0.0
29e5c32d24,J6,1.0
29e5c32d24,J7,1.0
29e5c32d24,J8,2.0
29e5c32d24,J9,1.0
29e827cb8d,J1,9.75
29e827cb8d,J2,10.0
29e827cb8d,J3,9.5
29e827cb8d,J4,9.25
29e827cb8d,J5,9.75
29e827cb8d,J6,9.25
29e827cb8d,J7,8.75
29e827cb8d,J8,10.0
29e827cb8d,J9,9.5
29eb9c2d81,J1,8.5
29eb9c2d81,J2,8.5
29eb9c2d81,J3,8.25
29eb9c2d81,J4,8.25
29eb9c2d81,J5,8.5
29eb9c2d81,J6,7.75
29eb9c2d81,J7,8.5
29eb9c2d81,J8,8.75
29eb9c2d81,J9,8.25
29f03df0db,J1,1.0
29f03df0db,J2,0.0
29f03df0db,J3,0.0
29f03df0db,J4,0.0
29f03df0db,J5,1.0
29f03df0db,J6,0.0
29f03df0db,J7,0.0
29f03df0db,J8,0.0
29f03df0db,J9,0.0
2a1f2dc5dd,J1,0.0
2a1f2dc5dd,J2,1.0
2a1f2dc5dd,J3,0.0
2a1f2dc5dd,J4,0.0
2a1f2dc5dd,J5,0.0
2a1f2dc5dd,J6,0.0
2a1f2dc5dd,J7,-1.0
2a1f2dc5dd,J8,0.0
2a1f2dc5dd,J9,0.0
2a4170de82,J1,8.75
2a4170de82,J2,8.0
2a4170de82,J3,7.5
2a4170de82,J4,7.0
2a4170de82,J5,8.25
2a4170de82,J6,8.75
2a4170de82,J7,7.5
2a4170de82,J8,7.75
2a4170de82,J9,8.25
2a516bec37,J1,-2.0
2a516bec37,J2,-2.0
2a516bec37,J3,-1.0
2a516bec37,J4,0.0
2a516bec37,J5,-1.0
2a516bec37,J6,0.0
2a516bec37,J7,0.0
2a516bec37,J8,0.0
2a516bec37,J9,-1.0
2a65d331c7,J1,6.25
2a65d331c7,J2,5.5
2a65d331c7,J3,5.75
2a65d331c7,J4,6.5
2a65d331c7,J5,5.75
2a65d331c7,J6,5.25
2a65d331c7,J7,6.25
2a65d331c7,J8,6.0
2a65d331c7,J9,6.5
2a70bcab02,J1,1.0
2a70bcab02,J2,1.0
2a70bcab02,J3,1.0
2a70bcab02,J4,2.0
2a70bcab02,J5,1.0
2a70bcab02,J6,2.0
2a70bcab02,J7,2.0
2a70bcab02,J8,1.0
2a70bcab02,J9,2.0
2a78726091,J1,3.0
2a78726091,J2,2.0
2a78726091,J3,2.0
2a78726091,J4,2.0
2a78726091,J5,2.0
2a78726091,J6,2.0
2a78726091,J7,2.0
2a78726091,J8,2.0
2a78726091,J9,3.0
2a85b1aa1a,J1,2.0
2a85b1aa1a,J2,1.0
2a85b1aa1a,J3,1.0
2a85b1aa1a,J4,2.0
2a85b1aa1a,J5,1.0
2a85b1aa1a,J6,1.0
2a85b1aa1a,J7,1.0
2a85b1aa1a,J8,1.0
2a85b1aa1a,J9,1.0
2aafe3f3d3,J1,7.0
2aafe3f3d3,J2,8.0
2aafe3f3d3,J3,7.5
2aafe3f3d3,J4,8.25
2aafe3f3d3,J5,8.5
2aafe3f3d3,J6,8.25
2aafe3f3d3,J7,8.0
2aafe3f3d3,J8,7.75
2aafe3f3d3,J9,7.25
2ab0870e97,J1,-2.0
2ab0870e97,J2,-2.0
2ab0870e97,J3,-2.0
2ab0870e97,J4,-1.0
2ab0870e97,J5,-1.0
2ab0870e97,J6,-1.0
2ab0870e97,J7,-1.0
2ab0870e97,J8,-2.0
2ab0870e97,J9,-1.0
2aeadcde26,J1,1.0
2aeadcde26,J2,1.0
2aeadcde26,J3,2.0
2aeadcde26,J4,2.0
2aeadcde26,J5,2.0
2aeadcde26,J6,2.0
2aeadcde26,J7,1.0
2aeadcde26,J8,2.0
2aeadcde26,J9,2.0
2af914e944,J1,0.0
2af914e944,J2,1.0
2af914e944,J3,2.0
2af914e944,J4,1.0
2af914e944,J5,1.0
2af914e944,J6,1.0
2af914e944,J7,1.0
2af914e944,J8,1.0
2af914e944,J9,1.0
2b15fc7e9f,J1,2.0
2b15fc7e9f,J2,1.0
2b15fc7e9f,J3,2.0
2b15fc7e9f,J4,2.0
2b15fc7e9f,J5,2.0
2b15fc7e9f,J6,2.0
2b15fc7e9f,J7,1.0
2b15fc7e9f,J8,2.0
2b15fc7e9f,J9,2.0
2b20cd268e,J1,2.0
2b20cd268e,J2,2.0
2b20cd268e,J3,3.0
2b20cd268e,J4,2.0
2b20cd268e,J5,-1.0
2b20cd268e,J6,2.0
2b20cd268e,J7,3.0
2b20cd268e,J8,2.0
2b20cd268e,J9,2.0
2b28d58cf2,J1,3.0
2b28d58cf2,J2,1.0
2b28d58cf2,J3,1.0
2b28d58cf2,J4,2.0
2b28d58cf2,J5,1.0
2b28d58cf2,J6,2.0
2b28d58cf2,J7,2.0
2b28d58cf2,J8,2.0
2b28d58cf2,J9,1.0
2b29302c0d,J1,5.75
2b29302c0d,J2,6.25
2b29302c0d,J3,6.0
2b29302c0d,J4,6.5
2b29302c0d,J5,6.5
2b29302c0d,J6,6.75
2b29302c0d,J7,6.5
2b29302c0d,J8,6.25
2b29302c0d,J9,5.75
2b2d00259a,J1,0.0
2b2d00259a,J2,0.0
2b2d00259a,J3,0.0
2b2d00259a,J4,0.0
2b2d00259a,J5,0.0
2b2d00259a,J6,0.0
2b2d00259a,J7,0.0
2b2d00259a,J8,0.0
2b2d00259a,J9,0.0
2b36bc6a7d,J1,1.0
2b36bc6a7d,J2,1.0
2b36bc6a7d,J3,1.0
2b36bc6a7d,J4,1.0
2b36bc6a7d,J5,1.0
2b36bc6a7d,J6,0.0
2b36bc6a7d,J7,2.0
2b36bc6a7d,J8,0.0
2b36bc6a7d,J9,1.0
2b566a3a75,J1,3.0
2b566a3a75,J2,3.0
2b566a3a75,J3,3.0
2b566a3a75,J4,3.0
2b566a3a75,J5,3.0
2b566a3a75,J6,3.0
2b566a3a75,J7,2.0
2b566a3a75,J8,3.0
2b566a3a75,J9,3.0
2b56c483ff,J1,-1.0
2b56c483ff,J2,-1.0
2b56c483ff,J3,-2.0
2b56c483ff,J4,-1.0
2b56c483ff,J5,-1.0
2b56c483ff,J6,-1.0
2b56c483ff,J7,0.0
2b56c483ff,J8,-1.0
2b56c483ff,J9,0.0
2b5971ee16,J1,7.0
2b5971ee16,J2,6.75
2b5971ee16,J3,7.25
2b5971ee16,J4,7.0
2b5971ee16,J5,7.25
2b5971ee16,J6,7.25
2b5971ee16,J7,7.75
2b5971ee16,J8,6.75
2b5971ee16,J9,8.0
2b6e022576,J1,9.75
2b6e022576,J2,9.25
2b6e022576,J3,9.75
2b6e022576,J4,9.5
2b6e022576,J5,9.25
2b6e022576,J6,9.5
2b6e022576,J7,9.5
2b6e022576,J8,9.75
2b6e022576,J9,9.5
2b6e7f2975,J1,1.0
2b6e7f2975,J2,1.0
2b6e7f2975,J3,1.0
2b6e7f2975,J4,1.0
2b6e7f2975,J5,1.0
2b6e7f2975,J6,1.0
2b6e7f2975,J7,1.0
2b6e7f2975,J8,1.0
2b6e7f2975,J9,1.0
2b7c64bacd,J1,9.0
2b7c64bacd,J2,8.5
2b7c64bacd,J3,9.25
2b7c64bacd,J4,9.0
2b7c64bacd,J5,8.5
2b7c64bacd,J6,9.0
2b7c64bacd,J7,8.75
2b7c64bacd,J8,8.75
2b7c64bacd,J9,9.0
2b8fcf9d24,J1,8.5
2b8fcf9d24,J2,9.0
2b8fcf9d24,J3,9.25
2b8fcf9d24,J4,8.75
2b8fcf9d24,J5,8.5
2b8fcf9d24,J6,9.0
2b8fcf9d24,J7,9.25
2b8fcf9d24,J8,7.25
2b8fcf9d24,J9,9.25
2b9538bb9c,J1,8.75
2b9538bb9c,J2,8.75
2b9538bb9c,J3,8.75
2b9538bb9c,J4,8.5
2b9538bb9c,J5,8.0
2b9538bb9c,J6,8.5
2b9538bb9c,J7,8.0
2b9538bb9c,J8,8.75
2b9538bb9c,J9,8.5
2bd965807b,J1,0.0
2bd965807b,J2,1.0
2bd965807b,J3,1.0
2bd965807b,J4,1.0
2bd965807b,J5,1.0
2bd965807b,J6,1.0
2bd965807b,J7,1.0
2bd965807b,J8,1.0
2bd965807b,J9,0.0
2bddbdbbef,J1,7.0
2bddbdbbef,J2,6.75
2bddbdbbef,J3,6.25
2bddbdbbef,J4,6.25
2bddbdbbef,J5,6.75
2bddbdbbef,J6,7.5
2bddbdbbef,J7,7.0
2bddbdbbef,J8,7.0
2bddbdbbef,J9,6.75
2be0e14f53,J1,0.0
2be0e14f53,J2,0.0
2be0e14f53,J3,0.0
2be0e14f53,J4,1.0
2be0e14f53,J5,0.0
2be0e14f53,J6,0.0
2be0e14f53,J7,-1.0
2be0e14f53,J8,-1.0
2be0e14f53,J9,0.0
2be11b834c,J1,0.0
2be11b834c,J2,1.0
2be11b834c,J3,1.0
2be11b834c,J4,1.0
2be11b834c,J5,2.0
2be11b834c,J6,2.0
2be11b834c,J7,1.0
2be11b834c,J8,1.0
2be11b834c,J9,1.0
2c0c588af7,J1,2.0
2c0c588af7,J2,3.0
2c0c588af7,J3,2.0
2c0c588af7,J4,2.0
2c0c588af7,J5,3.0
2c0c588af7,J6,2.0
2c0c588af7,J7,2.0
2c0c588af7,J8,2.0
2c0c588af7,J9,3.0
2c0f0dabfe,J1,2.0
2c0f0dabfe,J2,3.0
2c0f0dabfe,J3,3.0
2c0f0dabfe,J4,2.0
2c0f0dabfe,J5,3.0
2c0f0dabfe,J6,3.0
2c0f0dabfe,J7,3.0
2c0f0dabfe,J8,3.0
2c0f0dabfe,J9,3.0
2c14ec845d,J1,2.0
2c14ec845d,J2,2.0
2c14ec845d,J3,2.0
2c14ec845d,J4,2.0
2c14ec845d,J5,2.0
2c14ec845d,J6,2.0
2c14ec845d,J7,2.0
2c14ec845d,J8,1.0
2c14ec845d,J9,1.0
2c18d348f7,J1,2.0
2c18d348f7,J2,1.0
2c18d348f7,J3,0.0
2c18d348f7,J4,1.0
2c18d348f7,J5,0.0
2c18d348f7,J6,1.0
2c18d348f7,J7,1.0
2c18d348f7,J8,0.0
2c18d348f7,J9,1.0
2c2d60cac7,J1,1.0
2c2d60cac7,J2,1.0
2c2d60cac7,J3,2.0
